year_week,week_start,region,category,total_units,predicted_units,residual,split
2025-W13,2025-03-24,North,PET,231.0,231.9991683530839,-0.9991683530838884,train
2025-W14,2025-03-31,North,PET,317.0,314.16414573832134,2.835854261678662,train
2025-W15,2025-04-07,North,PET,97.0,96.61213047460757,0.387869525392432,train
2025-W16,2025-04-14,North,PET,195.0,194.74670342336609,0.2532965766339146,train
2025-W17,2025-04-21,North,PET,151.0,150.2308124860452,0.7691875139547903,train
2025-W18,2025-04-28,North,PET,207.0,207.17653301203225,-0.1765330120322517,train
2025-W19,2025-05-05,North,PET,368.0,368.0933381844029,-0.09333818440290997,train
2025-W20,2025-05-12,North,PET,246.0,246.54496299317384,-0.54496299317384,train
2025-W21,2025-05-19,North,PET,352.0,352.33849073906697,-0.3384907390669696,train
2025-W22,2025-05-26,North,PET,129.0,129.30125583220368,-0.3012558322036796,train
2025-W23,2025-06-02,North,PET,360.0,360.57555681541163,-0.5755568154116304,train
2025-W24,2025-06-09,North,PET,125.0,125.1974296695968,-0.19742966959680075,train
2025-W25,2025-06-16,North,PET,49.0,48.69808241797495,0.30191758202504815,train
2025-W26,2025-06-23,North,PET,307.0,304.45234440390095,2.547655596099048,train
2025-W27,2025-06-30,North,PET,338.0,337.42431659724815,0.5756834027518494,train
2025-W28,2025-07-07,North,PET,175.0,173.1884979749707,1.8115020250293128,train
2025-W29,2025-07-14,North,PET,258.0,258.3572284006123,-0.3572284006123141,train
2025-W31,2025-07-28,North,PET,344.0,342.60191897867077,1.398081021329233,train
2025-W32,2025-08-04,North,PET,123.0,122.44367918678464,0.5563208132153648,train
2025-W33,2025-08-11,North,PET,423.0,423.3342135937366,-0.33421359373659243,train
2025-W34,2025-08-18,North,PET,337.0,337.52982889187666,-0.5298288918766616,train
2025-W35,2025-08-25,North,PET,124.0,123.67437699614673,0.32562300385326637,train
2025-W36,2025-09-01,North,PET,132.0,131.99501849440074,0.004981505599261027,train
2025-W37,2025-09-08,North,PET,197.0,197.33415396053013,-0.3341539605301307,train
2025-W38,2025-09-15,North,PET,95.0,94.79278147734959,0.20721852265040752,train
2025-W39,2025-09-22,North,PET,164.0,163.348599618991,0.6514003810090117,train
2025-W40,2025-09-29,North,PET,40.0,39.89702706560251,0.10297293439749211,train
2025-W41,2025-10-06,North,PET,83.0,83.17546012935239,-0.17546012935238764,train
2025-W42,2025-10-13,North,PET,83.0,82.52458286762078,0.4754171323792207,train
2025-W43,2025-10-20,North,PET,68.0,68.14688385972437,-0.1468838597243689,train
2025-W44,2025-10-27,North,PET,104.0,104.13625029379415,-0.13625029379414855,train
2025-W45,2025-11-03,North,PET,40.0,41.01617641657176,-1.01617641657176,train
2025-W46,2025-11-10,North,PET,34.0,32.93666887495869,1.0633311250413087,train
2025-W47,2025-11-17,North,PET,122.0,121.37219002902886,0.6278099709711427,train
2024-W33,2024-08-12,North,TOYS,33.0,33.10443528937346,-0.10443528937346258,train
2024-W34,2024-08-19,North,TOYS,34.0,34.0213553474269,-0.02135534742689771,train
2024-W35,2024-08-26,North,TOYS,59.0,59.755758613618305,-0.7557586136183048,train
2024-W37,2024-09-09,North,TOYS,188.0,188.16113342556707,-0.16113342556707266,train
2024-W38,2024-09-16,North,TOYS,190.0,189.61188943793624,0.3881105620637584,train
2024-W40,2024-09-30,North,TOYS,118.0,118.30418370866875,-0.3041837086687451,train
2024-W41,2024-10-07,North,TOYS,70.0,70.68559161458165,-0.6855916145816536,train
2024-W42,2024-10-14,North,TOYS,101.0,102.011022979591,-1.0110229795910044,train
2024-W43,2024-10-21,North,TOYS,42.0,42.06508906405327,-0.06508906405326798,train
2024-W44,2024-10-28,North,TOYS,98.0,98.09178262599762,-0.09178262599762377,train
2024-W45,2024-11-04,North,TOYS,48.0,47.27202460919103,0.7279753908089717,train
2024-W46,2024-11-11,North,TOYS,157.0,158.05192605473394,-1.05192605473394,train
2024-W47,2024-11-18,North,TOYS,201.0,201.0779597057005,-0.07795970570049349,train
2024-W48,2024-11-25,North,TOYS,155.0,155.63903602856294,-0.6390360285629413,train
2024-W49,2024-12-02,North,TOYS,181.0,180.21733159884187,0.7826684011581335,train
2024-W50,2024-12-09,North,TOYS,178.0,178.39268035917027,-0.3926803591702708,train
2024-W51,2024-12-16,North,TOYS,72.0,71.86904397112141,0.13095602887858604,train
2024-W52,2024-12-23,North,TOYS,76.0,75.36517149700329,0.6348285029967116,train
2025-W01,2024-12-30,North,TOYS,125.0,124.04867179588898,0.9513282041110216,train
2025-W02,2025-01-06,North,TOYS,22.0,22.992160872917214,-0.9921608729172142,train
2025-W03,2025-01-13,North,TOYS,68.0,69.07631472795977,-1.076314727959769,train
2025-W04,2025-01-20,North,TOYS,285.0,288.7067237584897,-3.7067237584897157,train
2025-W05,2025-01-27,North,TOYS,113.0,111.48359018980888,1.5164098101911208,train
2025-W06,2025-02-03,North,TOYS,164.0,164.4923147176301,-0.4923147176301086,train
2025-W07,2025-02-10,North,TOYS,214.0,214.43599420006362,-0.4359942000636181,train
2025-W08,2025-02-17,North,TOYS,207.0,206.23730286195644,0.7626971380435634,train
2025-W09,2025-02-24,North,TOYS,196.0,195.68239073843657,0.31760926156343317,train
2025-W10,2025-03-03,North,TOYS,295.0,294.1421078395633,0.8578921604366769,train
2025-W11,2025-03-10,North,TOYS,445.0020000000004,444.5858420040154,0.41615799598503145,train
2025-W12,2025-03-17,North,TOYS,126.0,125.8796737318585,0.12032626814149694,train
2025-W13,2025-03-24,North,TOYS,71.0,71.49696815997497,-0.4969681599749691,train
2025-W14,2025-03-31,North,TOYS,212.0,213.24120387788855,-1.2412038778885517,train
2025-W15,2025-04-07,North,TOYS,180.0,179.68099652179092,0.31900347820908337,train
2025-W16,2025-04-14,North,TOYS,230.0,232.2536271188765,-2.2536271188764943,train
2025-W17,2025-04-21,North,TOYS,88.0,88.88169973412018,-0.8816997341201755,train
2025-W18,2025-04-28,North,TOYS,170.0,168.52218208548567,1.4778179145143326,train
2025-W19,2025-05-05,North,TOYS,44.0,42.80670096668615,1.1932990333138491,train
2025-W20,2025-05-12,North,TOYS,147.0,147.76440976036056,-0.7644097603605644,train
2025-W21,2025-05-19,North,TOYS,165.0,164.54280783957583,0.4571921604241709,train
2025-W22,2025-05-26,North,TOYS,82.0,81.75929636352838,0.24070363647162196,train
2025-W23,2025-06-02,North,TOYS,195.0,195.16897971161237,-0.1689797116123657,train
2025-W24,2025-06-09,North,TOYS,75.0,75.04681000513301,-0.046810005133011146,train
2025-W25,2025-06-16,North,TOYS,210.0,213.5144336380387,-3.514433638038696,train
2025-W26,2025-06-23,North,TOYS,200.0,200.55525696820604,-0.555256968206038,train
2025-W27,2025-06-30,North,TOYS,339.0,339.86903986668347,-0.8690398666834653,train
2025-W28,2025-07-07,North,TOYS,336.0,337.5386512898354,-1.5386512898354,train
2025-W29,2025-07-14,North,TOYS,128.0,128.20248499483048,-0.20248499483048477,train
2025-W30,2025-07-21,North,TOYS,126.0,126.45063117031384,-0.4506311703138408,train
2025-W31,2025-07-28,North,TOYS,385.0,385.33158122961675,-0.3315812296167451,train
2025-W32,2025-08-04,North,TOYS,126.0,126.1997314789929,-0.1997314789929021,train
2025-W33,2025-08-11,North,TOYS,248.0,248.6105365990704,-0.6105365990704001,train
2025-W34,2025-08-18,North,TOYS,34.0,34.82447735935107,-0.8244773593510715,train
2025-W35,2025-08-25,North,TOYS,292.0,291.0947059780124,0.9052940219875723,train
2025-W36,2025-09-01,North,TOYS,150.0,150.29526677882765,-0.29526677882765284,train
2025-W37,2025-09-08,North,TOYS,48.0,46.67140491264682,1.3285950873531789,train
2025-W38,2025-09-15,North,TOYS,147.0,148.5251458337018,-1.5251458337017993,train
2025-W39,2025-09-22,North,TOYS,93.0,94.2378890687541,-1.2378890687541002,train
2025-W40,2025-09-29,North,TOYS,94.0,95.0525614328163,-1.0525614328163044,train
2025-W41,2025-10-06,North,TOYS,57.0,56.737144723319076,0.26285527668092357,train
2025-W42,2025-10-13,North,TOYS,58.0,58.188025615215494,-0.1880256152154942,train
2025-W43,2025-10-20,North,TOYS,48.0,47.52244130441009,0.47755869558991293,train
2025-W44,2025-10-27,North,TOYS,211.0,210.37851159023694,0.6214884097630602,train
2025-W45,2025-11-03,North,TOYS,65.0,64.43220269594009,0.5677973040599085,train
2025-W47,2025-11-17,North,TOYS,117.0,115.66885522300099,1.331144776999011,train
2024-W35,2024-08-26,South,BEAUTY,33.0,32.92887087235719,0.07112912764281276,train
2024-W37,2024-09-09,South,BEAUTY,108.0,107.52801472599874,0.47198527400125556,train
2024-W38,2024-09-16,South,BEAUTY,44.0,44.19920935744817,-0.1992093574481686,train
2024-W41,2024-10-07,South,BEAUTY,25.0,25.745402274955612,-0.7454022749556124,train
2024-W42,2024-10-14,South,BEAUTY,49.0,47.54917559848977,1.450824401510232,train
2024-W43,2024-10-21,South,BEAUTY,44.0,43.675563765724505,0.3244362342754954,train
2024-W44,2024-10-28,South,BEAUTY,157.0,156.06005745790137,0.9399425420986347,train
2024-W45,2024-11-04,South,BEAUTY,44.0,43.80386429990125,0.19613570009875048,train
2024-W46,2024-11-11,South,BEAUTY,33.0,33.4884002827043,-0.4884002827042977,train
2024-W47,2024-11-18,South,BEAUTY,58.0,57.38610305626285,0.6138969437371529,train
2024-W50,2024-12-09,South,BEAUTY,62.0,60.40919666645714,1.5908033335428584,train
2024-W51,2024-12-16,South,BEAUTY,45.0,44.613240597646765,0.3867594023532348,train
2024-W52,2024-12-23,South,BEAUTY,35.0,34.88649891883945,0.11350108116054969,train
2025-W01,2024-12-30,South,BEAUTY,56.0,55.92015782322003,0.07984217677996952,train
2025-W02,2025-01-06,South,BEAUTY,48.0,48.11350373787947,-0.11350373787946921,train
2025-W04,2025-01-20,South,BEAUTY,21.0,21.41434755775022,-0.4143475577502187,train
2025-W05,2025-01-27,South,BEAUTY,76.0,74.11459126937099,1.8854087306290097,train
2025-W06,2025-02-03,South,BEAUTY,58.0,59.61047014250284,-1.610470142502841,train
2025-W07,2025-02-10,South,BEAUTY,22.0,19.93588433583912,2.06411566416088,train
2025-W08,2025-02-17,South,BEAUTY,25.0,24.403737025665283,0.5962629743347172,train
2025-W09,2025-02-24,South,BEAUTY,112.0,111.7197549102734,0.28024508972660556,train
2025-W10,2025-03-03,South,BEAUTY,30.0,28.765532334559463,1.2344676654405369,train
2025-W13,2025-03-24,South,BEAUTY,49.0,48.911230753477795,0.08876924652220453,train
2025-W14,2025-03-31,South,BEAUTY,83.0,84.09503102300745,-1.0950310230074507,train
2025-W15,2025-04-07,South,BEAUTY,64.0,63.065601130568574,0.9343988694314262,train
2025-W16,2025-04-14,South,BEAUTY,47.0,48.20636062089863,-1.2063606208986286,train
2025-W17,2025-04-21,South,BEAUTY,51.0,49.64222302356577,1.3577769764342307,train
2025-W19,2025-05-05,South,BEAUTY,49.0,48.96449368667419,0.035506313325811334,train
2025-W20,2025-05-12,South,BEAUTY,115.0,115.5984893372811,-0.5984893372810944,train
2025-W21,2025-05-19,South,BEAUTY,141.0,139.077578845499,1.922421154500995,train
2025-W24,2025-06-09,South,BEAUTY,47.0,45.636917865824785,1.3630821341752153,train
2025-W26,2025-06-23,South,BEAUTY,46.0,45.683401328678556,0.3165986713214437,train
2025-W27,2025-06-30,South,BEAUTY,49.0,47.2375320728183,1.762467927181703,train
2025-W30,2025-07-21,South,BEAUTY,153.0,153.54732575004158,-0.5473257500415798,train
2025-W31,2025-07-28,South,BEAUTY,103.0,102.69899460402107,0.30100539597893317,train
2025-W32,2025-08-04,South,BEAUTY,26.0,26.364508617291555,-0.3645086172915555,train
2025-W33,2025-08-11,South,BEAUTY,75.0,74.80381678937134,0.19618321062866073,train
2025-W35,2025-08-25,South,BEAUTY,75.0,75.16713613443116,-0.1671361344311606,train
2025-W36,2025-09-01,South,BEAUTY,28.0,27.280661329152373,0.7193386708476268,train
2025-W37,2025-09-08,South,BEAUTY,33.0,33.56776923097831,-0.5677692309783069,train
2025-W38,2025-09-15,South,BEAUTY,32.0,32.18498191145561,-0.18498191145560838,train
2025-W39,2025-09-22,South,BEAUTY,29.0,29.232209072751626,-0.23220907275162617,train
2025-W42,2025-10-13,South,BEAUTY,28.0,28.366047425786686,-0.3660474257866859,train
2025-W43,2025-10-20,South,BEAUTY,65.0,64.51118519594506,0.4888148040549396,train
2025-W44,2025-10-27,South,BEAUTY,93.0,91.37667341822497,1.6233265817750322,train
2025-W47,2025-11-17,South,BEAUTY,33.0,32.93163990186179,0.06836009813820709,train
2024-W30,2024-07-22,South,ELECTRONICS,90.0,98.598563898588,-8.598563898587997,train
2024-W32,2024-08-05,South,ELECTRONICS,33.0,31.948618249598198,1.0513817504018022,train
2024-W33,2024-08-12,South,ELECTRONICS,56.0,56.83510180343502,-0.8351018034350233,train
2024-W34,2024-08-19,South,ELECTRONICS,274.0,266.9857505545631,7.014249445436917,train
2024-W35,2024-08-26,South,ELECTRONICS,64.0,62.80294542011271,1.1970545798872934,train
2024-W36,2024-09-02,South,ELECTRONICS,181.0,181.38903077952253,-0.3890307795225283,train
2024-W37,2024-09-09,South,ELECTRONICS,150.0,148.83654392410824,1.1634560758917587,train
2024-W38,2024-09-16,South,ELECTRONICS,50.0,48.016916136427604,1.9830838635723964,train
2024-W39,2024-09-23,South,ELECTRONICS,49.0,48.01787922708324,0.9821207729167583,train
2024-W40,2024-09-30,South,ELECTRONICS,121.0,121.63918832757119,-0.6391883275711905,train
2024-W41,2024-10-07,South,ELECTRONICS,136.0,136.54783473895253,-0.5478347389525311,train
2024-W42,2024-10-14,South,ELECTRONICS,91.0,89.90677687024133,1.0932231297586696,train
2024-W43,2024-10-21,South,ELECTRONICS,253.0,254.10237662772235,-1.1023766277223501,train
2024-W44,2024-10-28,South,ELECTRONICS,99.0,99.83730549306934,-0.8373054930693371,train
2024-W45,2024-11-04,South,ELECTRONICS,175.0,174.09024933747105,0.9097506625289498,train
2024-W46,2024-11-11,South,ELECTRONICS,134.0,134.36730008767722,-0.3673000876772221,train
2024-W47,2024-11-18,South,ELECTRONICS,53.0,53.044128840558976,-0.044128840558975924,train
2024-W48,2024-11-25,South,ELECTRONICS,117.0,117.15566847898023,-0.15566847898023184,train
2024-W49,2024-12-02,South,ELECTRONICS,179.0,178.0753642904359,0.924635709564086,train
2024-W50,2024-12-09,South,ELECTRONICS,228.0,227.05952554006282,0.9404744599371782,train
2024-W51,2024-12-16,South,ELECTRONICS,113.0,112.80952711443045,0.1904728855695481,train
2024-W52,2024-12-23,South,ELECTRONICS,244.0,243.80439230103292,0.19560769896708052,train
2025-W01,2024-12-30,South,ELECTRONICS,358.0,359.82047649263967,-1.8204764926396706,train
2025-W02,2025-01-06,South,ELECTRONICS,127.0,126.86627720607635,0.13372279392365272,train
2025-W03,2025-01-13,South,ELECTRONICS,245.0,247.33790161589377,-2.33790161589377,train
2025-W04,2025-01-20,South,ELECTRONICS,284.0,282.18353973825975,1.8164602617402466,train
2025-W05,2025-01-27,South,ELECTRONICS,262.0,261.50063607963267,0.4993639203673297,train
2025-W06,2025-02-03,South,ELECTRONICS,277.0,277.3471910386545,-0.3471910386545005,train
2025-W07,2025-02-10,South,ELECTRONICS,243.0,245.30111979964994,-2.301119799649939,train
2025-W08,2025-02-17,South,ELECTRONICS,82.0,81.40778807353762,0.5922119264623831,train
2025-W09,2025-02-24,South,ELECTRONICS,179.0,179.44543404195448,-0.4454340419544849,train
2025-W10,2025-03-03,South,ELECTRONICS,246.0,246.33210900589262,-0.3321090058926188,train
2025-W11,2025-03-10,South,ELECTRONICS,340.0,339.9273052616253,0.07269473837470741,train
2025-W12,2025-03-17,South,ELECTRONICS,278.0,277.407578234482,0.5924217655179973,train
2025-W13,2025-03-24,South,ELECTRONICS,491.0,491.2342507673429,-0.23425076734292816,train
2025-W14,2025-03-31,South,ELECTRONICS,374.0,374.3233021251903,-0.32330212519030965,train
2025-W15,2025-04-07,South,ELECTRONICS,390.0,387.9617739797907,2.038226020209322,train
2025-W16,2025-04-14,South,ELECTRONICS,335.0,334.4410652909602,0.5589347090398178,train
2025-W17,2025-04-21,South,ELECTRONICS,646.0,643.8599303180962,2.1400696819038103,train
2025-W18,2025-04-28,South,ELECTRONICS,306.0,309.31556161359657,-3.3155616135965715,train
2025-W19,2025-05-05,South,ELECTRONICS,344.0,343.3103347154282,0.6896652845717881,train
2025-W20,2025-05-12,South,ELECTRONICS,237.0,236.8909596946464,0.10904030535360221,train
2025-W21,2025-05-19,South,ELECTRONICS,216.0,214.67987554654377,1.3201244534562306,train
2025-W22,2025-05-26,South,ELECTRONICS,371.0,370.93810046028557,0.06189953971443174,train
2025-W23,2025-06-02,South,ELECTRONICS,233.0,232.5487608467349,0.45123915326510655,train
2025-W24,2025-06-09,South,ELECTRONICS,210.0,209.5560366458895,0.44396335411050813,train
2025-W25,2025-06-16,South,ELECTRONICS,411.0,410.77482506790767,0.22517493209232953,train
2025-W26,2025-06-23,South,ELECTRONICS,459.0,454.53517913104366,4.464820868956338,train
2025-W27,2025-06-30,South,ELECTRONICS,318.0,319.22655129903484,-1.2265512990348384,train
2025-W28,2025-07-07,South,ELECTRONICS,527.0,526.3096897422932,0.6903102577067557,train
2025-W29,2025-07-14,South,ELECTRONICS,242.0,242.7276887837975,-0.7276887837975039,train
2025-W30,2025-07-21,South,ELECTRONICS,382.0,382.66181050465104,-0.6618105046510436,train
2025-W31,2025-07-28,South,ELECTRONICS,300.0,299.9518382202245,0.04816177977551206,train
2025-W32,2025-08-04,South,ELECTRONICS,143.0,143.46085367572425,-0.46085367572425184,train
2025-W33,2025-08-11,South,ELECTRONICS,365.0,365.2238063825064,-0.22380638250638185,train
2025-W34,2025-08-18,South,ELECTRONICS,303.0,302.67712075638497,0.3228792436150343,train
2025-W35,2025-08-25,South,ELECTRONICS,202.0,203.35501699488375,-1.355016994883755,train
2025-W36,2025-09-01,South,ELECTRONICS,401.0,401.06620445150327,-0.06620445150326759,train
2025-W37,2025-09-08,South,ELECTRONICS,249.0,249.24547563932842,-0.24547563932841854,train
2025-W38,2025-09-15,South,ELECTRONICS,242.0,241.19655087052016,0.8034491294798443,train
2025-W39,2025-09-22,South,ELECTRONICS,237.0,237.06070484187956,-0.060704841879555715,train
2025-W40,2025-09-29,South,ELECTRONICS,300.0,300.095942350444,-0.09594235044397692,train
2025-W41,2025-10-06,South,ELECTRONICS,231.0,230.88640552065112,0.11359447934887612,train
2025-W42,2025-10-13,South,ELECTRONICS,164.0,163.84680110100928,0.15319889899072336,train
2025-W43,2025-10-20,South,ELECTRONICS,33.0,33.11377079673728,-0.11377079673727764,train
2025-W44,2025-10-27,South,ELECTRONICS,75.0,74.92547979428501,0.07452020571498963,train
2025-W45,2025-11-03,South,ELECTRONICS,236.0,233.7776183957351,2.2223816042649105,train
2025-W46,2025-11-10,South,ELECTRONICS,47.0,46.94978748384055,0.05021251615944777,train
2025-W47,2025-11-17,South,ELECTRONICS,35.0,35.222301130002286,-0.22230113000228613,train
2024-W30,2024-07-22,South,HOME,30.0,28.920721142620277,1.0792788573797232,train
2024-W31,2024-07-29,South,HOME,29.0,27.39051710833888,1.60948289166112,train
2024-W32,2024-08-05,South,HOME,68.0,68.46352178392017,-0.4635217839201715,train
2024-W33,2024-08-12,South,HOME,28.0,28.1807693499648,-0.18076934996480176,train
2024-W35,2024-08-26,South,HOME,76.0,76.83403112196314,-0.834031121963136,train
2024-W38,2024-09-16,South,HOME,47.0,46.557108536187776,0.44289146381222366,train
2024-W39,2024-09-23,South,HOME,76.0,74.76415895216127,1.2358410478387327,train
2024-W40,2024-09-30,South,HOME,85.0,84.01664341270065,0.9833565872993546,train
2024-W41,2024-10-07,South,HOME,35.0,35.41606088382232,-0.4160608838223183,train
2024-W43,2024-10-21,South,HOME,19.0,19.930560121420104,-0.930560121420104,train
2024-W46,2024-11-11,South,HOME,33.0,33.311528039786126,-0.31152803978612553,train
2024-W47,2024-11-18,South,HOME,40.0,39.18496358099111,0.8150364190088908,train
2024-W48,2024-11-25,South,HOME,75.0,74.90342113369678,0.09657886630321855,train
2024-W49,2024-12-02,South,HOME,160.0,160.21585657063588,-0.2158565706358786,train
2024-W50,2024-12-09,South,HOME,72.0,71.89674131033543,0.10325868966457108,train
2024-W51,2024-12-16,South,HOME,96.0,96.2644259053823,-0.2644259053822964,train
2024-W52,2024-12-23,South,HOME,172.0,171.9470683380171,0.05293166198291033,train
2025-W01,2024-12-30,South,HOME,164.0,163.3263593979026,0.6736406020974073,train
2025-W02,2025-01-06,South,HOME,50.0,50.96894259615372,-0.9689425961537168,train
2025-W03,2025-01-13,South,HOME,124.0,122.98005456272178,1.0199454372782242,train
2025-W04,2025-01-20,South,HOME,29.0,29.4683851141955,-0.4683851141954989,train
2025-W05,2025-01-27,South,HOME,105.0,105.91782386960261,-0.9178238696026142,train
2025-W06,2025-02-03,South,HOME,111.0,110.61678776387802,0.3832122361219774,train
2025-W07,2025-02-10,South,HOME,44.0,44.352894255912254,-0.3528942559122541,train
2025-W08,2025-02-17,South,HOME,103.0,103.83141861175818,-0.8314186117581812,train
2025-W09,2025-02-24,South,HOME,146.0,143.7907195720321,2.2092804279679115,train
2025-W10,2025-03-03,South,HOME,50.0,50.33508491100947,-0.33508491100946713,train
2025-W11,2025-03-10,South,HOME,76.0,77.04162964268889,-1.0416296426888891,train
2025-W12,2025-03-17,South,HOME,118.0,117.29173547642887,0.7082645235711311,train
2025-W13,2025-03-24,South,HOME,118.0,117.92948958511187,0.07051041488813325,train
2025-W14,2025-03-31,South,HOME,152.0,150.23377880954052,1.7662211904594756,train
2025-W15,2025-04-07,South,HOME,73.0,71.66241139231877,1.3375886076812264,train
2025-W16,2025-04-14,South,HOME,180.0,179.99608923971013,0.003910760289869586,train
2025-W17,2025-04-21,South,HOME,76.0,77.9114140503681,-1.9114140503680943,train
2025-W18,2025-04-28,South,HOME,217.0,216.9454307723553,0.05456922764469141,train
2025-W19,2025-05-05,South,HOME,134.0,134.15967654180483,-0.15967654180482782,train
2025-W20,2025-05-12,South,HOME,186.0,188.15334378590808,-2.1533437859080777,train
2025-W21,2025-05-19,South,HOME,152.0,149.90801483193525,2.0919851680647525,train
2025-W22,2025-05-26,South,HOME,136.0,136.42140770296933,-0.42140770296933283,train
2025-W23,2025-06-02,South,HOME,229.0,227.40053164483984,1.5994683551601554,train
2025-W24,2025-06-09,South,HOME,72.0,72.42742083623523,-0.4274208362352283,train
2025-W25,2025-06-16,South,HOME,157.0,158.73207528617468,-1.7320752861746769,train
2025-W26,2025-06-23,South,HOME,140.0,138.45437177002407,1.5456282299759323,train
2025-W27,2025-06-30,South,HOME,88.0,88.20471620044597,-0.20471620044597216,train
2025-W28,2025-07-07,South,HOME,94.0,92.65951489753658,1.3404851024634183,train
2025-W29,2025-07-14,South,HOME,30.0,29.10489275759169,0.8951072424083115,train
2025-W31,2025-07-28,South,HOME,123.0,123.91816607589729,-0.9181660758972896,train
2025-W32,2025-08-04,South,HOME,30.0,30.17828493134572,-0.17828493134571843,train
2025-W34,2025-08-18,South,HOME,162.0,157.5723157335632,4.427684266436813,train
2025-W35,2025-08-25,South,HOME,97.0,98.12217892433083,-1.1221789243308251,train
2025-W36,2025-09-01,South,HOME,76.0,75.31074513883719,0.6892548611628087,train
2025-W37,2025-09-08,South,HOME,52.0,51.4643592731651,0.5356407268348988,train
2025-W38,2025-09-15,South,HOME,61.0,60.17814306854496,0.8218569314550379,train
2025-W39,2025-09-22,South,HOME,112.0,112.04333591998423,-0.04333591998423003,train
2025-W41,2025-10-06,South,HOME,58.0,56.93305584542528,1.0669441545747205,train
2025-W42,2025-10-13,South,HOME,64.0,64.47552194675474,-0.47552194675473913,train
2025-W44,2025-10-27,South,HOME,31.0,31.559665483832312,-0.5596654838323118,train
2025-W45,2025-11-03,South,HOME,58.0,57.865040726257156,0.13495927374284378,train
2025-W47,2025-11-17,South,HOME,42.0,44.20710356499614,-2.207103564996139,train
2024-W30,2024-07-22,South,KITCHEN,154.0,141.47305324136616,12.52694675863384,train
2024-W32,2024-08-05,South,KITCHEN,64.0,64.17339058345678,-0.17339058345677927,train
2024-W34,2024-08-19,South,KITCHEN,74.0,73.19072324042193,0.8092767595780685,train
2024-W35,2024-08-26,South,KITCHEN,46.0,47.24449689625003,-1.244496896250027,train
2024-W36,2024-09-02,South,KITCHEN,50.0,50.219791623759676,-0.21979162375967576,train
2024-W38,2024-09-16,South,KITCHEN,114.0,115.30156699483418,-1.3015669948341753,train
2024-W39,2024-09-23,South,KITCHEN,134.0,134.76535671783742,-0.7653567178374203,train
2024-W40,2024-09-30,South,KITCHEN,37.0,37.90615948561834,-0.906159485618339,train
2024-W41,2024-10-07,South,KITCHEN,88.0,87.79181016923091,0.20818983076908637,train
2024-W42,2024-10-14,South,KITCHEN,134.0,134.6994746179314,-0.6994746179314006,train
2024-W44,2024-10-28,South,KITCHEN,106.0,105.6938246839796,0.3061753160204006,train
2024-W45,2024-11-04,South,KITCHEN,234.0,234.47232604463642,-0.4723260446364179,train
2024-W46,2024-11-11,South,KITCHEN,88.0,87.06018714224182,0.9398128577581844,train
2024-W47,2024-11-18,South,KITCHEN,130.0,131.5360086583107,-1.536008658310692,train
2024-W48,2024-11-25,South,KITCHEN,168.0,167.5353199681362,0.4646800318637929,train
2024-W49,2024-12-02,South,KITCHEN,85.0,85.26715906490762,-0.26715906490761654,train
2024-W50,2024-12-09,South,KITCHEN,65.0,63.95618281902185,1.0438171809781522,train
2024-W51,2024-12-16,South,KITCHEN,137.0,138.3354060531007,-1.3354060531007121,train
2024-W52,2024-12-23,South,KITCHEN,98.0,98.99330218245845,-0.99330218245845,train
2025-W01,2024-12-30,South,KITCHEN,171.0,171.9043251979363,-0.9043251979362879,train
2025-W02,2025-01-06,South,KITCHEN,121.0,119.72838927343327,1.2716107265667347,train
2025-W03,2025-01-13,South,KITCHEN,125.0,123.8040486875209,1.195951312479096,train
2025-W04,2025-01-20,South,KITCHEN,43.0,42.803256145994204,0.19674385400579553,train
2025-W05,2025-01-27,South,KITCHEN,404.0,402.0687919046733,1.931208095326724,train
2025-W06,2025-02-03,South,KITCHEN,92.0,92.77527542031157,-0.7752754203115728,train
2025-W07,2025-02-10,South,KITCHEN,83.0,84.23409294957669,-1.2340929495766915,train
2025-W08,2025-02-17,South,KITCHEN,66.0,65.82576352240767,0.17423647759233063,train
2025-W09,2025-02-24,South,KITCHEN,127.0,126.08797640243202,0.9120235975679805,train
2025-W10,2025-03-03,South,KITCHEN,89.0,91.37050389253524,-2.3705038925352397,train
2025-W11,2025-03-10,South,KITCHEN,122.0,122.34094930162968,-0.34094930162967785,train
2025-W12,2025-03-17,South,KITCHEN,225.0,227.4577768976913,-2.4577768976913035,train
2025-W13,2025-03-24,South,KITCHEN,171.0,170.670479700656,0.3295202993440114,train
2025-W14,2025-03-31,South,KITCHEN,71.0,71.44078187832586,-0.4407818783258648,train
2025-W15,2025-04-07,South,KITCHEN,211.0,210.76262306476968,0.23737693523031567,train
2025-W16,2025-04-14,South,KITCHEN,123.0,124.33607781171506,-1.3360778117150574,train
2025-W17,2025-04-21,South,KITCHEN,192.0,192.32526808030948,-0.32526808030948473,train
2025-W18,2025-04-28,South,KITCHEN,266.0,263.46108052695473,2.5389194730452687,train
2025-W19,2025-05-05,South,KITCHEN,183.0,181.4400972899229,1.5599027100770968,train
2025-W20,2025-05-12,South,KITCHEN,74.0,73.75786396572754,0.24213603427246255,train
2025-W21,2025-05-19,South,KITCHEN,101.0,100.7145570658884,0.28544293411160027,train
2025-W22,2025-05-26,South,KITCHEN,148.0,146.99474345353923,1.005256546460771,train
2025-W23,2025-06-02,South,KITCHEN,281.0,278.0921094355359,2.9078905644640827,train
